time,surge,heave,pitch,fair1,fair2,fair3,power,surge_tur,heave_tur,pitch_tur,fair1_tur,fair2_tur,fair3_tur,power_tur
3.66,0.059641073,-0.342870909,-0.000136039,2482900,2380070,2379020,0,0.067968656,-0.341426637,-0.005252657,2487010,2373600,2381570,0
3.68,0.060044127,-0.346222719,-7.66E-05,2482560,2379950,2378930,0,0.068376042,-0.344761407,-5.22E-03,2486250,2373740,2381640,0
3.7,0.060443415,-0.349582238,-1.61E-05,2482130,2379830,2378830,0,0.068778126,-0.348103703,-5.19E-03,2485400,2373910,2381700,0
3.72,0.060838865,-0.352949255,4.55E-05,2481650,2379700,2378740,0,0.069174875,-0.351453327,-5.16E-03,2484470,2374110,2381740,0
3.74,0.061230407,-0.356323558,0.000108139,2481110,2379560,2378640,0,0.069566265,-0.354810076,-0.005121215,2483490,2374320,2381780,0
3.76,0.061617971,-0.359704934,0.000171875,2480540,2379430,2378550,0,0.069952261,-0.358173743,-0.005085055,2482490,2374540,2381800,0
3.78,0.062001487,-0.363093167,0.000236691,2479950,2379290,2378450,0,0.07033282,-0.361544114,-0.005047568,2481480,2374770,2381810,0
3.8,0.062380889,-0.36648804,0.00030259,2479350,2379160,2378360,0,0.070707891,-0.364920965,-0.00500875,2480490,2375010,2381800,0
3.82,0.062756109,-0.369889335,0.000369574,2478760,2379020,2378270,0,0.071077415,-0.368304064,-0.004968598,2479520,2375260,2381780,0
3.84,0.063127083,-0.373296833,0.000437644,2478180,2378890,2378180,0,0.071441331,-0.371693181,-0.004927109,2478590,2375510,2381750,0
3.86,0.063493747,-0.376710312,0.000506802,2477620,2378770,2378090,0,0.071799582,-0.375088087,-0.004884281,2477710,2375760,2381700,0
3.88,0.063856037,-0.380129552,0.000577049,2477090,2378650,2378010,0,0.072152117,-0.378488562,-0.004840108,2476910,2376010,2381640,0
3.9,0.064213891,-0.383554329,0.000648388,2476590,2378530,2377930,0,0.07249889,-0.381894391,-0.004794585,2476180,2376230,2381570,0
3.92,0.064567249,-0.386984419,0.000720819,2476130,2378430,2377860,0,0.072839856,-0.38530536,-0.004747707,2475510,2376450,2381490,0
3.94,0.064916052,-0.390419599,0.000794343,2475710,2378330,2377790,0,0.073174968,-0.388721249,-0.004699471,2474890,2376660,2381430,0
3.96,0.065260241,-0.393859642,0.000868963,2475320,2378240,2377730,0,0.073504173,-0.392141834,-0.004649873,2474330,2376860,2381380,0
3.98,0.065599759,-0.397304321,0.000944678,2474960,2378160,2377680,0,0.073827409,-0.395566892,-0.00459891,2473820,2377030,2381350,0
4,0.06593455,-0.400753411,0.00102149,2474640,2378080,2377640,0,0.074144603,-0.398996207,-0.004546578,2473360,2377170,2381350,0
4.02,0.066264561,-0.404206683,0.0010994,2474330,2378010,2377600,0,0.074455673,-0.402429579,-0.004492868,2472930,2377290,2381370,0
4.04,0.066589738,-0.407663908,0.001178409,2474040,2377940,2377570,0,0.074760542,-0.405866817,-0.004437774,2472530,2377380,2381400,0
4.06,0.066910031,-0.411124856,0.001258517,2473760,2377880,2377540,0,0.075059133,-0.409307734,-0.004381292,2472120,2377470,2381470,0
4.08,0.067225389,-0.414589296,0.001339725,2473490,2377830,2377520,0,0.075351378,-0.41275214,-0.004323417,2471710,2377530,2381560,0
4.1,0.067535765,-0.418056997,0.001422033,2473210,2377770,2377500,0,0.075637208,-0.416199838,-0.004264147,2471270,2377590,2381690,0
4.12,0.067841111,-0.421527725,0.001505443,2472930,2377710,2377480,0,0.075916558,-0.419650622,-0.004203481,2470800,2377640,2381840,0
4.14,0.068141383,-0.425001246,0.001589953,2472630,2377650,2377460,0,0.076189367,-0.423104278,-0.004141416,2470290,2377700,2382020,0
4.16,0.068436538,-0.428477326,0.001675565,2472320,2377590,2377440,0,0.076455583,-0.426560581,-0.004077951,2469730,2377760,2382210,0
4.18,0.068726535,-0.431955728,0.001762279,2471980,2377520,2377410,0,0.076715162,-0.430019305,-0.004013084,2469140,2377820,2382410,0
4.2,0.069011334,-0.435436215,0.001850094,2471620,2377440,2377380,0,0.076968059,-0.433480228,-0.003946809,2468520,2377850,2382610,0
4.22,0.069290898,-0.438918547,0.001939011,2471240,2377360,2377350,0,0.077214231,-0.436943137,-0.00387912,2467880,2377880,2382820,0
4.24,0.069565192,-0.442402486,0.002029029,2470840,2377260,2377300,0,0.07745363,-0.440407808,-0.003810011,2467230,2377880,2383010,0
4.26,0.069834183,-0.445887789,0.002120148,2470430,2377160,2377250,0,0.077686205,-0.443873997,-0.003739471,2466580,2377870,2383190,0
4.28,0.070097839,-0.449374216,0.002212368,2470000,2377040,2377180,0,0.077911904,-0.447341449,-0.003667491,2465940,2377830,2383340,0
4.3,0.070356133,-0.452861522,0.002305688,2469570,2376910,2377100,0,0.078130678,-0.450809899,-0.003594066,2465310,2377790,2383450,0
4.32,0.070609037,-0.456349464,0.002400107,2469140,2376770,2377010,0,0.078342487,-0.454279084,-0.003519191,2464700,2377750,2383540,0
4.34,0.070856525,-0.459837796,0.002495626,2468720,2376620,2376900,0,0.078547291,-0.457748738,-0.003442865,2464110,2377680,2383610,0
4.36,0.071098575,-0.463326272,0.002592243,2468330,2376460,2376780,0,0.078745044,-0.461218603,-0.003365088,2463560,2377600,2383660,0
4.38,0.071335166,-0.466814646,0.002689957,2467970,2376290,2376640,0,0.078935699,-0.464688427,-0.003285863,2463060,2377500,2383680,0
4.4,0.071566279,-0.470302669,0.002788768,2467650,2376100,2376490,0,0.079119203,-0.468157961,-0.003205194,2462610,2377390,2383660,0
4.42,0.071791897,-0.473790093,0.002888674,2467380,2375910,2376320,0,0.079295513,-0.471626965,-0.003123083,2462250,2377260,2383610,0
4.44,0.072012005,-0.47727667,0.002989675,2467180,2375710,2376140,0,0.07946459,-0.475095202,-0.003039533,2461990,2377120,2383520,0
4.46,0.07222659,-0.480762149,0.00309177,2467060,2375500,2375950,0,0.079626416,-0.478562437,-0.002954549,2461840,2376950,2383370,0
4.48,0.072435641,-0.484246283,0.003194957,2467020,2375290,2375740,0,0.079780983,-0.482028444,-0.002868131,2461820,2376770,2383170,0
4.5,0.07263915,-0.487728821,0.003299234,2467070,2375080,2375520,0,0.079928304,-0.485493001,-0.002780283,2461930,2376570,2382930,0
4.52,0.072837109,-0.491209513,0.003404601,2467230,2374870,2375300,0,0.080068401,-0.488955885,-0.002691008,2462190,2376350,2382630,0
4.54,0.073029514,-0.49468811,0.003511055,2467480,2374650,2375060,0,0.080201297,-0.492416873,-0.002600305,2462620,2376090,2382290,0
4.56,0.073216362,-0.498164363,0.003618596,2467850,2374440,2374820,0,0.080327007,-0.495875723,-0.002508172,2463230,2375800,2381910,0
4.58,0.073397652,-0.501638022,0.003727221,2468320,2374240,2374570,0,0.08044553,-0.499332192,-0.00241461,2464000,2375460,2381500,0
4.6,0.073573386,-0.505108838,0.003836928,2468910,2374040,2374330,0,0.080556842,-0.502786032,-0.002319619,2464930,2375070,2381090,0
4.62,0.073743566,-0.508576563,0.003947716,2469600,2373840,2374070,0,0.0806609,-0.506236997,-0.0022232,2466010,2374640,2380670,0
4.64,0.073908199,-0.512040948,0.004059581,2470400,2373650,2373820,0,0.080757656,-0.509684839,-0.002125354,2467250,2374170,2380230,0
4.66,0.074067293,-0.515501745,0.004172523,2471300,2373470,2373570,0,0.080847072,-0.513129303,-0.002026079,2468640,2373660,2379770,0
4.68,0.074220857,-0.518958707,0.004286539,2472290,2373300,2373320,0,0.080929119,-0.51657013,-0.001925374,2470180,2373110,2379320,0
4.7,0.074368904,-0.522411586,0.004401626,2473370,2373140,2373080,0,0.081003783,-0.520007058,-0.001823237,2471840,2372520,2378860,0
4.72,0.074511448,-0.525860136,0.004517782,2474520,2372990,2372840,0,0.081071065,-0.523439831,-0.001719666,2473620,2371880,2378410,0
4.74,0.074648507,-0.529304111,0.004635004,2475740,2372850,2372600,0,0.081130968,-0.52686819,-0.001614665,2475440,2371230,2377990,0
4.76,0.074780102,-0.532743263,0.004753289,2477010,2372710,2372370,0,0.081183486,-0.530291857,-0.001508246,2477300,2370580,2377610,0
4.78,0.074906253,-0.536177349,0.004872635,2478330,2372590,2372150,0,0.081228618,-0.533710545,-0.001400417,2479170,2369930,2377270,0
4.8,0.075026988,-0.539606122,0.004993039,2479680,2372470,2371930,0,0.081266369,-0.537123974,-0.00129119,2481060,2369270,2376950,0
4.82,0.075142333,-0.543029337,0.005114498,2481060,2372360,2371720,0,0.08129675,-0.540531879,-0.00118057,2482940,2368620,2376670,0
4.84,0.075252319,-0.546446749,0.005237008,2482450,2372260,2371510,0,0.081319776,-0.543933998,-0.001068568,2484790,2367970,2376420,0
4.86,0.075356981,-0.549858114,0.005360567,2483840,2372160,2371310,0,0.081335456,-0.547330062,-0.000955193,2486600,2367340,2376210,0
4.88,0.075456355,-0.553263186,0.005485171,2485230,2372070,2371120,0,0.081343808,-0.550719798,-0.000840451,2488380,2366720,2376020,0
4.9,0.07555048,-0.556661721,0.005610817,2486600,2371980,2370930,0,0.081344862,-0.55410293,-0.000724341,2490170,2366080,2375820,0
4.92,0.0756394,-0.560053474,0.005737501,2487940,2371900,2370750,0,0.081338657,-0.557479181,-0.000606857,2491950,2365450,2375620,0
4.94,0.07572316,-0.5634382,0.005865221,2489260,2371820,2370570,0,0.08132524,-0.560848281,-0.000487994,2493690,2364820,2375420,0
4.96,0.075801809,-0.566815654,0.005993972,2490550,2371740,2370390,0,0.08130466,-0.564209977,-0.00036775,2495410,2364190,2375230,0
4.98,0.075875401,-0.570185592,0.006123752,2491800,2371670,2370220,0,0.081276969,-0.567564037,-0.000246124,2497060,2363580,2375030,0
5,0.075943989,-0.573547768,0.006254556,2493010,2371600,2370060,0,0.081242231,-0.570910238,-0.000123122,2498620,2363020,2374840,0
5.02,0.076007634,-0.576901938,0.006386382,2494190,2371520,2369890,0,0.081200526,-0.57424835,1.24E-06,2500070,2362530,2374650,0
5.04,0.076066396,-0.580247857,0.006519225,2495320,2371450,2369730,0,0.081151939,-0.577578118,0.000126956,2501450,2362080,2374460,0
5.06,0.076120343,-0.58358528,0.006653082,2496410,2371380,2369580,0,0.081096562,-0.580899271,0.000254015,2502770,2361670,2374270,0
5.08,0.076169542,-0.586913962,0.006787948,2497470,2371310,2369430,0,0.081034483,-0.584211529,0.000382413,2504040,2361290,2374060,0
5.1,0.076214065,-0.590233659,0.006923821,2498490,2371250,2369280,0,0.080965788,-0.587514612,0.000512152,2505280,2360930,2373850,0
5.12,0.076253988,-0.593544125,0.007060697,2499490,2371180,2369130,0,0.08089055,-0.590808247,0.000643232,2506490,2360600,2373620,0
5.14,0.07628939,-0.596845118,0.00719857,2500450,2371120,2368990,0,0.080808836,-0.594092167,0.000775653,2507640,2360290,2373410,0
5.16,0.076320353,-0.600136392,0.007337438,2501390,2371070,2368860,0,0.080720699,-0.597366117,0.000909408,2508730,2360030,2373200,0
5.18,0.076346962,-0.603417705,0.007477296,2502310,2371010,2368730,0,0.080626186,-0.600629844,0.001044492,2509770,2359790,2373010,0
5.2,0.076369306,-0.606688813,0.007618141,2503200,2370960,2368610,0,0.08052534,-0.603883089,0.0011809,2510770,2359570,2372830,0
5.22,0.076387478,-0.609949474,0.007759968,2504090,2370920,2368490,0,0.080418196,-0.607125588,0.001318625,2511720,2359370,2372680,0
5.24,0.076401573,-0.613199446,0.007902772,2504950,2370890,2368380,0,0.080304776,-0.610357079,0.001457658,2512600,2359190,2372580,0
5.26,0.07641169,-0.616438487,0.00804655,2505810,2370860,2368290,0,0.08018509,-0.613577312,0.001597984,2513420,2359020,2372540,0
5.28,0.076417933,-0.619666356,0.008191298,2506650,2370840,2368200,0,0.080059148,-0.616786043,0.00173959,2514180,2358880,2372540,0
5.3,0.076420407,-0.622882814,0.008337011,2507480,2370830,2368120,0,0.079926977,-0.619983027,0.001882458,2514850,2358790,2372590,0
5.32,0.076419223,-0.626087623,0.008483684,2508290,2370820,2368050,0,0.079788627,-0.623168016,0.002026566,2515430,2358750,2372680,0
5.34,0.076414493,-0.629280543,0.008631313,2509090,2370830,2367990,0,0.079644174,-0.626340754,0.002171898,2515970,2358730,2372820,0
5.36,0.076406336,-0.632461337,0.008779893,2509880,2370840,2367950,0,0.079493697,-0.629500969,0.00231844,2516450,2358730,2373000,0
5.38,0.07639487,-0.63562977,0.00892942,2510640,2370870,2367910,0,0.079337284,-0.632648389,0.002466176,2516850,2358760,2373240,0.05496002
5.4,0.076380221,-0.638785605,0.00907989,2511370,2370900,2367890,0,0.07917502,-0.635782758,0.002615087,2517160,2358830,2373550,0.110206067
5.42,0.076362515,-0.641928609,0.009231297,2512080,2370940,2367880,0,0.079007007,-0.638903859,0.00276516,2517430,2358890,2373880,0.165734711
5.44,0.076341885,-0.645058547,0.009383637,2512760,2370990,2367880,0,0.078833362,-0.64201151,0.002916392,2517680,2358940,2374230,0.221546533
5.46,0.076318465,-0.648175187,0.009536905,2513390,2371040,2367900,0,0.078654212,-0.645105528,0.003068786,2517930,2358970,2374590,0.277644292
5.48,0.076292394,-0.651278298,0.009691097,2513990,2371100,2367920,0,0.078469697,-0.648185727,0.003222349,2518160,2358980,2374950,0.334031951
5.5,0.076263815,-0.654367648,0.009846207,2514530,2371170,2367960,0,0.078279973,-0.651251915,0.003377089,2518380,2358990,2375300,0.390712759
5.52,0.076232874,-0.657443009,0.01000223,2515030,2371240,2368000,0,0.078085215,-0.654303888,0.003533013,2518580,2359000,2375630,0.447690336
5.54,0.076199721,-0.660504151,0.010159162,2515470,2371320,2368050,0,0.077885611,-0.65734144,0.003690126,2518740,2359020,2375960,0.504962811
5.56,0.076164511,-0.663550846,0.010316998,2515850,2371390,2368110,0,0.077681372,-0.660364356,0.003848433,2518860,2359060,2376260,0.562532223
5.58,0.0761274,-0.666582868,0.010475732,2516180,2371470,2368180,0,0.077472712,-0.663372415,0.004007936,2518960,2359100,2376540,0.620398416
5.6,0.076088552,-0.669599991,0.01063536,2516440,2371550,2368250,0,0.077259837,-0.66636538,0.004168639,2519010,2359160,2376810,0.678557522
5.62,0.076048131,-0.67260199,0.010795876,2516640,2371620,2368330,0,0.077042928,-0.669342996,0.004330541,2519000,2359240,2377070,0.736995604
5.64,0.076006307,-0.67558864,0.010957277,2516780,2371690,2368410,0,0.076822141,-0.672304986,0.004493634,2518910,2359350,2377340,0.795700934
5.66,0.075963254,-0.678559719,0.011119555,2516860,2371760,2368490,0,0.076597615,-0.675251071,0.00465791,2518730,2359510,2377600,0.854666726
5.68,0.075919148,-0.681515006,0.011282707,2516880,2371830,2368570,0,0.076369486,-0.678180977,0.00482336,2518500,2359700,2377850,0.913894367
5.7,0.075874171,-0.684454279,0.011446727,2516850,2371890,2368650,0,0.076137896,-0.68109443,0.004989977,2518200,2359920,2378080,0.97338179
5.72,0.075828508,-0.687377319,0.01161161,2516760,2371950,2368730,0,0.075902993,-0.683991174,0.005157754,2517850,2360160,2378310,1.033125759
5.74,0.075782348,-0.690283907,0.01177735,2516640,2371990,2368810,0,0.075664925,-0.686870982,0.005326684,2517440,2360400,2378550,1.093114862
5.76,0.075735883,-0.693173826,0.011943943,2516470,2372040,2368880,0,0.075423834,-0.68973366,0.005496758,2516960,2360640,2378800,1.153336965
5.78,0.075689311,-0.69604686,0.012111383,2516280,2372070,2368950,0,0.075179857,-0.692579023,0.005667962,2516390,2360910,2379080,1.213768016
5.8,0.07564283,-0.698902796,0.012279665,2516060,2372100,2369010,0,0.074933137,-0.695406892,0.005840276,2515730,2361210,2379380,1.274396471
5.82,0.075596646,-0.70174142,0.012448783,2515820,2372120,2369070,0,0.07468384,-0.698217096,0.006013683,2515000,2361530,2379680,1.335230459
5.84,0.075550966,-0.704562521,0.012618733,2515570,2372140,2369120,0,0.07443216,-0.701009459,0.006188159,2514190,2361920,2380000,1.396233129
5.86,0.075506002,-0.707365889,0.012789508,2515320,2372150,2369170,0,0.074178319,-0.703783784,0.006363677,2513280,2362360,2380340,1.457382054
5.88,0.075461969,-0.710151316,0.012961102,2515080,2372150,2369210,0,0.073922567,-0.70653987,0.006540209,2512320,2362840,2380690,1.518697562
5.9,0.075419085,-0.712918597,0.013133512,2514850,2372150,2369240,0,0.073665182,-0.709277533,0.006717738,2511360,2363320,2381040,1.580211609
5.92,0.075377574,-0.715667527,0.013306729,2514640,2372150,2369260,0,0.073406467,-0.711996613,0.006896251,2510400,2363800,2381380,1.64192015
5.94,0.07533766,-0.718397905,0.01348075,2514460,2372130,2369280,0,0.073146742,-0.714696966,0.007075736,2509460,2364290,2381710,1.703838616
5.96,0.075299575,-0.72110953,0.013655568,2514300,2372120,2369300,0,0.07288634,-0.717378449,0.007256185,2508560,2364770,2382010,1.765969092
5.98,0.07526355,-0.723802206,0.013831177,2514190,2372100,2369300,0,0.072625597,-0.720040909,0.007437585,2507670,2365270,2382300,1.828278137
6,0.075229823,-0.726475737,0.014007572,2514120,2372080,2369300,0,0.072364839,-0.722684159,0.007619917,2506780,2365810,2382600,1.890731009
6.02,0.075198633,-0.72912993,0.014184747,2514090,2372060,2369300,0,0.072104386,-0.725307987,0.007803159,2505890,2366380,2382910,1.953318524
6.04,0.075170224,-0.731764595,0.014362695,2514120,2372030,2369290,0,0.071844526,-0.727912157,0.00798728,2504950,2366980,2383270,2.01595448
6.06,0.075144842,-0.734379544,0.01454141,2514190,2372000,2369270,0.031508583,0.071585513,-0.730496421,0.00817224,2503990,2367630,2383680,2.078638504
6.08,0.075122739,-0.73697459,0.014720887,2514320,2371970,2369260,0.087711708,0.071327587,-0.733060547,0.008358006,2503030,2368280,2384120,2.141384975
6.1,0.075104168,-0.739549553,0.01490112,2514500,2371930,2369230,0.144159643,0.071070985,-0.735604322,0.008544549,2502100,2368930,2384560,2.20420875
6.12,0.075089386,-0.742104251,0.015082101,2514740,2371900,2369210,0.200849696,0.070815949,-0.738127557,0.008731842,2501230,2369560,2385010,2.267108909
6.14,0.075078654,-0.744638507,0.015263826,2515020,2371860,2369180,0.257779186,0.070562722,-0.740630079,0.008919864,2500450,2370130,2385470,2.330090654
6.16,0.075072236,-0.747152147,0.015446286,2515360,2371810,2369150,0.314945447,0.070311545,-0.743111721,0.009108596,2499760,2370650,2385920,2.393152077
6.18,0.075070399,-0.749644999,0.015629478,2515750,2371760,2369120,0.372345824,0.070062663,-0.745572319,0.009298021,2499190,2371100,2386350,2.45630997
6.2,0.075073414,-0.752116893,0.015813392,2516180,2371710,2369080,0.429977676,0.06981633,-0.748011704,0.00948813,2498800,2371460,2386720,2.519605452
6.22,0.075081556,-0.754567663,0.015998024,2516670,2371660,2369040,0.487838376,0.069572821,-0.750429708,0.009678921,2498620,2371720,2387020,2.583073391
6.24,0.075095101,-0.756997145,0.016183367,2517190,2371600,2369000,0.545925307,0.069332421,-0.752826172,0.009870394,2498610,2371890,2387260,2.646680467
6.26,0.075114331,-0.75940518,0.016369414,2517760,2371540,2368950,0.604235868,0.069095425,-0.755200945,0.010062543,2498770,2371960,2387440,2.710427449
6.28,0.07513953,-0.761791609,0.016556158,2518360,2371470,2368900,0.662767468,0.068862137,-0.757553892,0.010255361,2499090,2371960,2387560,2.774314705
6.3,0.075170985,-0.764156278,0.016743593,2519010,2371410,2368840,0.721517502,0.068632883,-0.759884893,0.010448843,2499570,2371890,2387600,2.83835131
6.32,0.075208988,-0.766499034,0.016931712,2519680,2371330,2368780,0.780483399,0.068408009,-0.762193843,0.010642981,2500210,2371760,2387560,2.902543499
6.34,0.075253831,-0.768819728,0.017120508,2520400,2371250,2368710,0.839662601,0.068187867,-0.764480635,0.010837768,2500970,2371570,2387470,2.966861264
6.36,0.075305814,-0.771118214,0.017309974,2521140,2371170,2368640,0.899052563,0.06797281,-0.766745151,0.011033194,2501840,2371330,2387320,3.031310264
6.38,0.075365236,-0.77339435,0.017500104,2521920,2371080,2368560,0.958650753,0.067763186,-0.768987266,0.011229253,2502850,2371040,2387120,3.095908216
6.4,0.075432401,-0.775647994,0.01769089,2522730,2370990,2368470,1.018454652,0.067559314,-0.771206857,0.011425946,2503990,2370660,2386900,3.160671746
6.42,0.075507618,-0.777879011,0.017882326,2523570,2370890,2368380,1.078461754,0.067361483,-0.773403805,0.011623274,2505230,2370220,2386640,3.225597808
6.44,0.075591196,-0.780087265,0.018074404,2524440,2370790,2368290,1.138669566,0.067169956,-0.775577986,0.011821238,2506550,2369740,2386370,3.29066687
